observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/PYF,2025,12520000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PYF,2025,0.0029,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PYF,2025,4.36,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/FRA,2025,7960060000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/FRA,2025,1.8186,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/FRA,2025,11.47,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GAB,2025,94120000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GAB,2025,0.0215,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GAB,2025,29.51,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GMB,2025,116160000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GMB,2025,0.0265,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GMB,2025,-33.98,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GEO,2025,288980000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GEO,2025,0.066,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GEO,2025,46.33,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/DEU,2025,10628610000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/DEU,2025,2.4283,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/DEU,2025,8.02,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GHA,2025,1346750000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GHA,2025,0.3077,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GHA,2025,22.56,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GIB,2025,26670000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GIB,2025,0.0061,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GIB,2025,-96.78,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GRC,2025,1056170000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GRC,2025,0.2413,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GRC,2025,0.09,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GRL,2025,30000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GRL,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GRL,2025,-86.19,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GRD,2025,4450000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GRD,2025,0.001,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GRD,2025,1.21,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GLP,2025,5290000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GLP,2025,0.0012,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GLP,2025,14.65,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GUM,2025,1210000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GUM,2025,0.0003,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GUM,2025,43.13,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GTM,2025,633930000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GTM,2025,0.1448,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GTM,2025,13.39,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GGY,2024,0,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GGY,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GGY,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GIN,2025,901080000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GIN,2025,0.2059,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GIN,2025,29.38,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GNB,2025,22420000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GNB,2025,0.0051,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GNB,2025,220.98,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GUY,2025,92590000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GUY,2025,0.0212,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GUY,2025,-6.82,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/HTI,2025,89030000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/HTI,2025,0.0203,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/HTI,2025,-15.64,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/HND,2025,274470000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/HND,2025,0.0627,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/HND,2025,3.22,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/HKG,2025,6066710000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/HKG,2025,1.386,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/HKG,2025,-26.41,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/HUN,2025,533650000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/HUN,2025,0.1219,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/HUN,2025,-4.95,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ISL,2025,66010000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ISL,2025,0.0151,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ISL,2025,442.71,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/IDN,2025,5380180000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/IDN,2025,1.2292,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/IDN,2025,-10.16,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/IRN,2025,1241150000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/IRN,2025,0.2836,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/IRN,2025,1.55,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/IRQ,2025,3272520000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/IRQ,2025,0.7477,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/IRQ,2025,-2.45,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/IRL,2025,864670000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/IRL,2025,0.1975,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/IRL,2025,23.04,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ISR,2025,2145010000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ISR,2025,0.4901,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ISR,2025,-52.61,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ITA,2025,7727330000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ITA,2025,1.7654,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ITA,2025,-11.85,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/JAM,2025,93010000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/JAM,2025,0.0212,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/JAM,2025,-14.79,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/JPN,2025,6249320000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/JPN,2025,1.4277,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/JPN,2025,21.2,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/JEY,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/JEY,2025,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/JEY,2025,6532.52,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/JOR,2025,755140000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/JOR,2025,0.1725,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/JOR,2025,-48.46,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KAZ,2025,262980000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KAZ,2025,0.0601,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KAZ,2025,11.17,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KEN,2025,3134050000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KEN,2025,0.716,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KEN,2025,-1.28,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KIR,2025,3890000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KIR,2025,0.0009,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KIR,2025,275.73,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PRK,2025,2610000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PRK,2025,0.0006,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PRK,2025,27.82,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KOR,2025,5819640000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KOR,2025,1.3296,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KOR,2025,-9.3,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KWT,2025,1934810000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KWT,2025,0.442,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KWT,2025,-8.01,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KGZ,2025,46260000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KGZ,2025,0.0106,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KGZ,2025,1.19,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LAO,2025,12520000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LAO,2025,0.0029,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LAO,2025,-2.83,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LVA,2025,235940000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LVA,2025,0.0539,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LVA,2025,7.01,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LBN,2025,337050000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LBN,2025,0.077,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LBN,2025,-2.28,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LSO,2025,10300000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LSO,2025,0.0024,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LSO,2025,85.61,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LBR,2025,376330000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LBR,2025,0.086,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LBR,2025,54.68,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LBY,2025,650370000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LBY,2025,0.1486,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LBY,2025,15.08,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LIE,2025,410000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LIE,2025,0.0001,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LIE,2025,-53.98,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LTU,2025,258060000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LTU,2025,0.059,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LTU,2025,-17.93,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LUX,2025,49900000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LUX,2025,0.0114,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LUX,2025,25.85,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MAC,2025,1420000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MAC,2025,0.0003,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MAC,2025,47.92,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MKD,2025,33730000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MKD,2025,0.0077,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MKD,2025,-7.94,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MDG,2025,268800000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MDG,2025,0.0614,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MDG,2025,15.91,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MWI,2025,94560000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MWI,2025,0.0216,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MWI,2025,8.47,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MYS,2025,7316850000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MYS,2025,1.6716,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MYS,2025,0.75,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MDV,2025,560880000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MDV,2025,0.1281,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MDV,2025,-37.11,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MLI,2025,128080000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MLI,2025,0.0293,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MLI,2025,7.07,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MLT,2025,351090000,dcid:Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MLT,2025,0.0802,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
